Time,Distance_LEC,Distance_SAI,DistanceGap_SAI
56.34146341463415,1124.343527149647,1072.2299674017695,52.11355974787739
56.59186991869919,1128.357340734347,1080.2998522270952,48.05748850725172
56.84227642276423,1132.5611908372803,1088.0805352279465,44.48065560933378
57.09268292682927,1136.945858777729,1095.0116427943071,41.934215983421836
57.34308943089432,1141.317664463652,1101.7455918849432,39.572072578708685
57.59349593495936,1145.550619258567,1108.0088668092508,37.541752449316164
57.8439024390244,1149.6648857341593,1113.9491741536735,35.71571158048573
58.09430894308944,1153.721105250163,1119.710673094495,34.01043215566801
58.34471544715448,1157.579933057674,1125.3370504160478,32.24288264162624
58.59512195121952,1161.4333415978774,1130.8031677365507,30.63017386132674
58.84552845528456,1165.247730974479,1135.6888214761568,29.558909498322237
59.0959349593496,1169.0335358560824,1140.3396700187475,28.693865837334897
59.34634146341464,1172.7747025686938,1144.807180110455,27.967522458238818
59.59674796747968,1176.4196065002916,1149.0674732184682,27.3521332818234
59.84715447154472,1179.9668802132358,1153.177395801786,26.78948441144985
60.09756097560976,1183.4442785212598,1157.1239527098476,26.320325811412204
60.3479674796748,1187.1024002850684,1161.0112291036546,26.091171181413756
60.59837398373984,1191.0234124838719,1164.8985054974619,26.124906986409997
60.84878048780488,1195.3133957936489,1168.848925341365,26.464470452283877
61.09918699186992,1200.8171545052621,1172.8605571674432,27.95659733781895
61.34959349593496,1206.696664448025,1176.927076939541,29.769587508484165
61.6,1212.8485973806303,1181.1614315827953,31.68716579783495
61.85040650406505,1219.3232192571563,1185.437203479232,33.886015777924285
62.10081300813009,1225.4332884046812,1189.8739317869722,35.559356617709
62.35121951219513,1231.2418869384053,1194.4109071111761,36.83097982722916
62.60162601626017,1236.6736653130015,1199.1895435546996,37.48412175830185
62.85203252032521,1241.7439397080059,1204.2568859966268,37.487053711379076
63.10243902439025,1246.290593038217,1209.996298139756,36.294294898460976
63.35284552845529,1250.4467254938138,1216.1411157082784,34.30560978553535
63.60325203252033,1254.3517147475595,1222.4579398482151,31.893774899344407
63.85365853658537,1258.106834591915,1228.6802415090488,29.426593082866248
64.10406504065041,1261.5149808534297,1234.3340109672495,27.180969886180264
64.35447154471545,1264.6570145315459,1239.6276303977772,25.029384133768644
64.60487804878049,1267.4287645341483,1244.4867258900363,22.942038644112017
64.85528455284553,1270.200514536751,1249.129280614718,21.07123392203289
65.10569105691057,1272.8795399757962,1253.5228945918614,19.356645383934847
65.35609756097561,1275.3091957115664,1257.51552050315,17.793675208416516
65.60650406504065,1277.6753237625683,1260.9863029976207,16.6890207649476
65.8569105691057,1280.1051419227133,1264.066969539713,16.0381723830003
66.10731707317073,1282.5263691503983,1266.9695871935937,15.55678195680457
66.35772357723577,1284.8924972014004,1269.8470777344673,15.045419466933026
66.60813008130081,1287.2405017650951,1272.7947321718461,14.445769593248997
66.85853658536585,1289.5390261574971,1275.640773817312,13.898252340185081
67.1089430894309,1291.7922100052335,1278.3471480199437,13.44506198528984
67.35934959349593,1294.0231307390354,1280.9687675170642,13.054363221971244
67.60975609756098,1296.2540514728373,1283.5180865580662,12.735964914771102
67.86016260162602,1298.4849722066394,1285.9729281950629,12.512044011576563
68.11056910569106,1300.7158929404413,1288.4024759411923,12.313416999249057
68.3609756097561,1302.9468136742432,1290.8043092637276,12.142504410515585
68.61138211382114,1305.1777344080454,1293.1560190780317,12.021715330013649
68.86178861788619,1307.4086551418472,1295.4465169101604,11.962138231686822
69.11219512195123,1309.7916116750077,1297.653625812227,12.137985862780852
69.36260162601627,1312.7661726534104,1299.8055109587988,12.960661694611645
69.61300813008131,1316.495611887194,1301.957396105371,14.538215781823055
69.86341463414635,1320.492392861805,1304.1092812519425,16.383111609862453
70.11382113821139,1325.4950635982095,1306.2611663985147,19.233897199694866
70.36422764227643,1330.463361825079,1308.4886424833098,21.97471934176906
70.61463414634147,1335.6688435372832,1310.8487745795499,24.820068957733383
70.86504065040651,1341.322440929351,1313.2880134716056,28.034427457745323
71.11544715447155,1346.2575080071554,1316.2728864168503,29.984621590305096
71.3658536585366,1350.6935152195085,1319.4114902352965,31.282024984212057
