Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 00:55:19.899000,14,0 days 00:01:58.259000,30,,,0 days 00:00:34.246000,0 days 00:00:28.401000,0 days 00:00:55.612000,0 days 00:53:55.886000,0 days 00:54:24.287000,0 days 00:55:19.899000,251.0,173.0,197.0,189.0,False,SOFT,4.0,True,2.0,0 days 00:53:21.640000,McLaren,ALO,4,False
0 days 00:57:31.904000,14,0 days 00:02:12.005000,31,,,0 days 00:00:42.078000,0 days 00:00:36.104000,0 days 00:00:53.823000,0 days 00:56:01.977000,0 days 00:56:38.081000,0 days 00:57:31.904000,127.0,212.0,290.0,211.0,False,SOFT,5.0,True,2.0,0 days 00:55:19.899000,McLaren,ALO,4,False
0 days 00:59:02.092000,14,0 days 00:01:30.188000,32,,,0 days 00:00:30.557000,0 days 00:00:23.946000,0 days 00:00:35.685000,0 days 00:58:02.461000,0 days 00:58:26.407000,0 days 00:59:02.092000,268.0,295.0,280.0,257.0,False,SOFT,6.0,True,2.0,0 days 00:57:31.904000,McLaren,ALO,1,False
0 days 01:00:31.135000,14,0 days 00:01:29.043000,33,,,0 days 00:00:29.808000,0 days 00:00:23.744000,0 days 00:00:35.491000,0 days 00:59:31.900000,0 days 00:59:55.644000,0 days 01:00:31.135000,269.0,288.0,279.0,279.0,False,SOFT,7.0,True,2.0,0 days 00:59:02.092000,McLaren,ALO,1,True
0 days 01:02:00.340000,14,0 days 00:01:29.205000,34,,,0 days 00:00:30.033000,0 days 00:00:23.848000,0 days 00:00:35.324000,0 days 01:01:01.168000,0 days 01:01:25.016000,0 days 01:02:00.340000,266.0,282.0,280.0,280.0,False,SOFT,8.0,True,2.0,0 days 01:00:31.135000,McLaren,ALO,1,True
0 days 01:03:28.967000,14,0 days 00:01:28.627000,35,,,0 days 00:00:29.766000,0 days 00:00:23.787000,0 days 00:00:35.074000,0 days 01:02:30.106000,0 days 01:02:53.893000,0 days 01:03:28.967000,269.0,285.0,279.0,282.0,False,SOFT,9.0,True,2.0,0 days 01:02:00.340000,McLaren,ALO,1,True
0 days 01:04:57.347000,14,0 days 00:01:28.380000,36,,,0 days 00:00:29.606000,0 days 00:00:23.729000,0 days 00:00:35.045000,0 days 01:03:58.573000,0 days 01:04:22.302000,0 days 01:04:57.347000,270.0,286.0,277.0,281.0,False,SOFT,10.0,True,2.0,0 days 01:03:28.967000,McLaren,ALO,1,True
0 days 01:06:25.798000,14,0 days 00:01:28.451000,37,,,0 days 00:00:29.597000,0 days 00:00:23.772000,0 days 00:00:35.082000,0 days 01:05:26.944000,0 days 01:05:50.716000,0 days 01:06:25.798000,,283.0,277.0,279.0,False,SOFT,11.0,True,2.0,0 days 01:04:57.347000,McLaren,ALO,1,True
0 days 01:07:54.202000,14,0 days 00:01:28.404000,38,,,0 days 00:00:29.579000,0 days 00:00:23.713000,0 days 00:00:35.112000,0 days 01:06:55.377000,0 days 01:07:19.090000,0 days 01:07:54.202000,,284.0,278.0,281.0,False,SOFT,12.0,True,2.0,0 days 01:06:25.798000,McLaren,ALO,1,True
0 days 01:09:22.364000,14,0 days 00:01:28.162000,39,,,0 days 00:00:29.468000,0 days 00:00:23.712000,0 days 00:00:34.982000,0 days 01:08:23.670000,0 days 01:08:47.382000,0 days 01:09:22.364000,,284.0,277.0,278.0,False,SOFT,13.0,True,2.0,0 days 01:07:54.202000,McLaren,ALO,1,True
0 days 01:10:50.643000,14,0 days 00:01:28.279000,40,,,0 days 00:00:29.490000,0 days 00:00:23.869000,0 days 00:00:34.920000,0 days 01:09:51.854000,0 days 01:10:15.723000,0 days 01:10:50.643000,268.0,282.0,275.0,282.0,False,SOFT,14.0,True,2.0,0 days 01:09:22.364000,McLaren,ALO,1,True
0 days 01:12:18.723000,14,0 days 00:01:28.080000,41,,,0 days 00:00:29.482000,0 days 00:00:23.714000,0 days 00:00:34.884000,0 days 01:11:20.125000,0 days 01:11:43.839000,0 days 01:12:18.723000,270.0,284.0,277.0,276.0,False,SOFT,15.0,True,2.0,0 days 01:10:50.643000,McLaren,ALO,1,True
0 days 01:13:46.659000,14,0 days 00:01:27.936000,42,,,0 days 00:00:29.308000,0 days 00:00:23.611000,0 days 00:00:35.017000,0 days 01:12:48.031000,0 days 01:13:11.642000,0 days 01:13:46.659000,271.0,283.0,278.0,279.0,False,SOFT,16.0,True,2.0,0 days 01:12:18.723000,McLaren,ALO,1,True
0 days 01:15:14.679000,14,0 days 00:01:28.020000,43,,,0 days 00:00:29.410000,0 days 00:00:23.707000,0 days 00:00:34.903000,0 days 01:14:16.069000,0 days 01:14:39.776000,0 days 01:15:14.679000,269.0,283.0,278.0,,False,SOFT,17.0,True,2.0,0 days 01:13:46.659000,McLaren,ALO,1,True
0 days 01:16:42.775000,14,0 days 00:01:28.096000,44,,,0 days 00:00:29.534000,0 days 00:00:23.630000,0 days 00:00:34.932000,0 days 01:15:44.213000,0 days 01:16:07.843000,0 days 01:16:42.775000,,284.0,278.0,277.0,False,SOFT,18.0,True,2.0,0 days 01:15:14.679000,McLaren,ALO,1,True
0 days 01:18:10.949000,14,0 days 00:01:28.174000,45,,,0 days 00:00:29.646000,0 days 00:00:23.679000,0 days 00:00:34.849000,0 days 01:17:12.421000,0 days 01:17:36.100000,0 days 01:18:10.949000,268.0,283.0,279.0,,False,SOFT,19.0,True,2.0,0 days 01:16:42.775000,McLaren,ALO,1,True
0 days 01:19:39.155000,14,0 days 00:01:28.206000,46,,,0 days 00:00:29.415000,0 days 00:00:23.674000,0 days 00:00:35.117000,0 days 01:18:40.364000,0 days 01:19:04.038000,0 days 01:19:39.155000,269.0,285.0,278.0,,False,SOFT,20.0,True,2.0,0 days 01:18:10.949000,McLaren,ALO,1,True
0 days 01:21:07.149000,14,0 days 00:01:27.994000,47,,,0 days 00:00:29.419000,0 days 00:00:23.626000,0 days 00:00:34.949000,0 days 01:20:08.574000,0 days 01:20:32.200000,0 days 01:21:07.149000,,284.0,279.0,278.0,False,SOFT,21.0,True,2.0,0 days 01:19:39.155000,McLaren,ALO,1,True
0 days 01:22:35.574000,14,0 days 00:01:28.425000,48,,,0 days 00:00:29.575000,0 days 00:00:23.862000,0 days 00:00:34.988000,0 days 01:21:36.724000,0 days 01:22:00.586000,0 days 01:22:35.574000,267.0,281.0,280.0,277.0,False,SOFT,22.0,True,2.0,0 days 01:21:07.149000,McLaren,ALO,1,True
0 days 01:24:03.494000,14,0 days 00:01:27.920000,49,,,0 days 00:00:29.369000,0 days 00:00:23.677000,0 days 00:00:34.874000,0 days 01:23:04.943000,0 days 01:23:28.620000,0 days 01:24:03.494000,269.0,281.0,279.0,278.0,False,SOFT,23.0,True,2.0,0 days 01:22:35.574000,McLaren,ALO,1,True
0 days 01:25:31.171000,14,0 days 00:01:27.677000,50,,,0 days 00:00:29.308000,0 days 00:00:23.676000,0 days 00:00:34.693000,0 days 01:24:32.802000,0 days 01:24:56.478000,0 days 01:25:31.171000,,282.0,278.0,,False,SOFT,24.0,True,2.0,0 days 01:24:03.494000,McLaren,ALO,1,True
0 days 01:26:58.522000,14,0 days 00:01:27.351000,51,,,0 days 00:00:29.236000,0 days 00:00:23.495000,0 days 00:00:34.620000,0 days 01:26:00.407000,0 days 01:26:23.902000,0 days 01:26:58.522000,271.0,283.0,279.0,,False,SOFT,25.0,True,2.0,0 days 01:25:31.171000,McLaren,ALO,1,True
0 days 01:28:26.068000,14,0 days 00:01:27.546000,52,,,0 days 00:00:29.292000,0 days 00:00:23.583000,0 days 00:00:34.671000,0 days 01:27:27.814000,0 days 01:27:51.397000,0 days 01:28:26.068000,270.0,285.0,278.0,279.0,False,SOFT,26.0,True,2.0,0 days 01:26:58.522000,McLaren,ALO,1,True
0 days 01:29:53.493000,14,0 days 00:01:27.425000,53,,,0 days 00:00:29.296000,0 days 00:00:23.623000,0 days 00:00:34.506000,0 days 01:28:55.364000,0 days 01:29:18.987000,0 days 01:29:53.493000,272.0,287.0,280.0,281.0,False,SOFT,27.0,True,2.0,0 days 01:28:26.068000,McLaren,ALO,1,True
0 days 01:31:20.613000,14,0 days 00:01:27.120000,54,,,0 days 00:00:29.196000,0 days 00:00:23.406000,0 days 00:00:34.518000,0 days 01:30:22.689000,0 days 01:30:46.095000,0 days 01:31:20.613000,270.0,288.0,279.0,,False,SOFT,28.0,True,2.0,0 days 01:29:53.493000,McLaren,ALO,1,True
0 days 01:32:47.767000,14,0 days 00:01:27.154000,55,,,0 days 00:00:29.205000,0 days 00:00:23.495000,0 days 00:00:34.454000,0 days 01:31:49.818000,0 days 01:32:13.313000,0 days 01:32:47.767000,272.0,286.0,279.0,,False,SOFT,29.0,True,2.0,0 days 01:31:20.613000,McLaren,ALO,1,True
0 days 01:34:15.049000,14,0 days 00:01:27.282000,56,,,0 days 00:00:29.072000,0 days 00:00:23.566000,0 days 00:00:34.644000,0 days 01:33:16.839000,0 days 01:33:40.405000,0 days 01:34:15.049000,271.0,286.0,279.0,,False,SOFT,30.0,True,2.0,0 days 01:32:47.767000,McLaren,ALO,1,True
0 days 01:35:42.027000,14,0 days 00:01:26.978000,57,,,0 days 00:00:28.976000,0 days 00:00:23.486000,0 days 00:00:34.516000,0 days 01:34:44.025000,0 days 01:35:07.511000,0 days 01:35:42.027000,272.0,292.0,280.0,283.0,True,SOFT,31.0,True,2.0,0 days 01:34:15.049000,McLaren,ALO,1,True
0 days 01:37:09.370000,14,0 days 00:01:27.343000,58,,,0 days 00:00:29.255000,0 days 00:00:23.521000,0 days 00:00:34.567000,0 days 01:36:11.282000,0 days 01:36:34.803000,0 days 01:37:09.370000,269.0,292.0,276.0,278.0,False,SOFT,32.0,True,2.0,0 days 01:35:42.027000,McLaren,ALO,1,True
0 days 00:08:45.858000,33,,1,0 days 00:00:04.103000,,,0 days 00:00:24.474000,0 days 00:00:36.592000,,0 days 00:08:09.825000,0 days 00:08:46.376000,274.0,296.0,286.0,249.0,False,,,,,0 days 00:07:07.988000,Red Bull Racing,VER,1,False
0 days 00:10:16.800000,33,0 days 00:01:30.942000,2,,,0 days 00:00:30.368000,0 days 00:00:24.093000,0 days 00:00:36.481000,0 days 00:09:16.226000,0 days 00:09:40.319000,0 days 00:10:16.800000,272.0,294.0,285.0,290.0,False,SUPERSOFT,4.0,False,1.0,0 days 00:08:45.858000,Red Bull Racing,VER,1,True
0 days 00:11:47.704000,33,0 days 00:01:30.904000,3,,,0 days 00:00:30.261000,0 days 00:00:24.402000,0 days 00:00:36.241000,0 days 00:10:47.061000,0 days 00:11:11.463000,0 days 00:11:47.704000,274.0,290.0,296.0,292.0,False,SUPERSOFT,5.0,False,1.0,0 days 00:10:16.800000,Red Bull Racing,VER,1,True
0 days 00:13:18.516000,33,0 days 00:01:30.812000,4,,,0 days 00:00:30.353000,0 days 00:00:24.381000,0 days 00:00:36.078000,0 days 00:12:18.057000,0 days 00:12:42.438000,0 days 00:13:18.516000,271.0,289.0,293.0,295.0,False,SUPERSOFT,6.0,False,1.0,0 days 00:11:47.704000,Red Bull Racing,VER,1,True
0 days 00:14:48.993000,33,0 days 00:01:30.477000,5,,,0 days 00:00:30.395000,0 days 00:00:24.097000,0 days 00:00:35.985000,0 days 00:13:48.911000,0 days 00:14:13.008000,0 days 00:14:48.993000,267.0,283.0,292.0,,False,SUPERSOFT,7.0,False,1.0,0 days 00:13:18.516000,Red Bull Racing,VER,2,True
0 days 00:16:20.252000,33,0 days 00:01:31.259000,6,,,0 days 00:00:30.562000,0 days 00:00:24.187000,0 days 00:00:36.510000,0 days 00:15:19.555000,0 days 00:15:43.742000,0 days 00:16:20.252000,265.0,283.0,286.0,297.0,False,SUPERSOFT,8.0,False,1.0,0 days 00:14:48.993000,Red Bull Racing,VER,2,True
0 days 00:17:50.712000,33,0 days 00:01:30.460000,7,,,0 days 00:00:30.594000,0 days 00:00:24.045000,0 days 00:00:35.821000,0 days 00:16:50.846000,0 days 00:17:14.891000,0 days 00:17:50.712000,267.0,286.0,294.0,288.0,False,SUPERSOFT,9.0,False,1.0,0 days 00:16:20.252000,Red Bull Racing,VER,2,True
0 days 00:19:20.963000,33,0 days 00:01:30.251000,8,,,0 days 00:00:30.015000,0 days 00:00:24.215000,0 days 00:00:36.021000,0 days 00:18:20.727000,0 days 00:18:44.942000,0 days 00:19:20.963000,276.0,287.0,294.0,300.0,False,SUPERSOFT,10.0,False,1.0,0 days 00:17:50.712000,Red Bull Racing,VER,1,True
0 days 00:20:51.407000,33,0 days 00:01:30.444000,9,,,0 days 00:00:30.169000,0 days 00:00:24.205000,0 days 00:00:36.070000,0 days 00:19:51.132000,0 days 00:20:15.337000,0 days 00:20:51.407000,269.0,288.0,292.0,293.0,False,SUPERSOFT,11.0,False,1.0,0 days 00:19:20.963000,Red Bull Racing,VER,1,True
0 days 00:22:27.909000,33,0 days 00:01:36.502000,10,,,0 days 00:00:36.795000,0 days 00:00:23.947000,0 days 00:00:35.760000,0 days 00:21:28.202000,0 days 00:21:52.149000,0 days 00:22:27.909000,275.0,290.0,287.0,298.0,False,SUPERSOFT,12.0,False,1.0,0 days 00:20:51.407000,Red Bull Racing,VER,2,True
0 days 00:23:58.116000,33,0 days 00:01:30.207000,11,,,0 days 00:00:30.199000,0 days 00:00:24.045000,0 days 00:00:35.963000,0 days 00:22:58.108000,0 days 00:23:22.153000,0 days 00:23:58.116000,264.0,287.0,283.0,289.0,False,SUPERSOFT,13.0,False,1.0,0 days 00:22:27.909000,Red Bull Racing,VER,1,True
0 days 00:25:28.190000,33,0 days 00:01:30.074000,12,,,0 days 00:00:30.343000,0 days 00:00:24.036000,0 days 00:00:35.695000,0 days 00:24:28.459000,0 days 00:24:52.495000,0 days 00:25:28.190000,265.0,287.0,284.0,280.0,False,SUPERSOFT,14.0,False,1.0,0 days 00:23:58.116000,Red Bull Racing,VER,1,True
0 days 00:26:58.107000,33,0 days 00:01:29.917000,13,,,0 days 00:00:30.071000,0 days 00:00:23.845000,0 days 00:00:36.001000,0 days 00:25:58.261000,0 days 00:26:22.106000,0 days 00:26:58.107000,266.0,289.0,283.0,281.0,False,SUPERSOFT,15.0,False,1.0,0 days 00:25:28.190000,Red Bull Racing,VER,1,True
0 days 00:28:27.757000,33,0 days 00:01:29.650000,14,,,0 days 00:00:30.127000,0 days 00:00:23.860000,0 days 00:00:35.663000,0 days 00:27:28.234000,0 days 00:27:52.094000,0 days 00:28:27.757000,269.0,290.0,286.0,284.0,False,SUPERSOFT,16.0,False,1.0,0 days 00:26:58.107000,Red Bull Racing,VER,1,True
0 days 00:29:57.852000,33,0 days 00:01:30.095000,15,,,0 days 00:00:30.078000,0 days 00:00:23.896000,0 days 00:00:36.121000,0 days 00:28:57.835000,0 days 00:29:21.731000,0 days 00:29:57.852000,,290.0,285.0,,False,SUPERSOFT,17.0,False,1.0,0 days 00:28:27.757000,Red Bull Racing,VER,1,True
0 days 00:31:27.840000,33,0 days 00:01:29.988000,16,,,0 days 00:00:30.187000,0 days 00:00:23.985000,0 days 00:00:35.816000,0 days 00:30:28.039000,0 days 00:30:52.024000,0 days 00:31:27.840000,262.0,290.0,287.0,282.0,False,SUPERSOFT,18.0,False,1.0,0 days 00:29:57.852000,Red Bull Racing,VER,1,True
0 days 00:32:57.981000,33,0 days 00:01:30.141000,17,,,0 days 00:00:30.259000,0 days 00:00:23.901000,0 days 00:00:35.981000,0 days 00:31:58.099000,0 days 00:32:22,0 days 00:32:57.981000,270.0,292.0,286.0,283.0,False,SUPERSOFT,19.0,False,1.0,0 days 00:31:27.840000,Red Bull Racing,VER,1,True
0 days 00:34:27.996000,33,0 days 00:01:30.015000,18,,,0 days 00:00:29.879000,0 days 00:00:23.863000,0 days 00:00:36.273000,0 days 00:33:27.860000,0 days 00:33:51.723000,0 days 00:34:27.996000,272.0,290.0,293.0,289.0,False,SUPERSOFT,20.0,False,1.0,0 days 00:32:57.981000,Red Bull Racing,VER,1,True
0 days 00:35:58.165000,33,0 days 00:01:30.169000,19,,,0 days 00:00:30.001000,0 days 00:00:23.850000,0 days 00:00:36.318000,0 days 00:34:57.997000,0 days 00:35:21.847000,0 days 00:35:58.165000,271.0,290.0,286.0,296.0,False,SUPERSOFT,21.0,False,1.0,0 days 00:34:27.996000,Red Bull Racing,VER,1,True
0 days 00:37:28.106000,33,0 days 00:01:29.941000,20,,,0 days 00:00:30.048000,0 days 00:00:23.755000,0 days 00:00:36.138000,0 days 00:36:28.213000,0 days 00:36:51.968000,0 days 00:37:28.106000,269.0,292.0,283.0,287.0,False,SUPERSOFT,22.0,False,1.0,0 days 00:35:58.165000,Red Bull Racing,VER,1,True
0 days 00:39:14.467000,33,0 days 00:01:46.361000,21,,0 days 00:38:56.371000,0 days 00:00:30.064000,0 days 00:00:23.702000,0 days 00:00:52.595000,0 days 00:37:58.170000,0 days 00:38:21.872000,0 days 00:39:14.467000,,293.0,,289.0,False,SUPERSOFT,23.0,False,1.0,0 days 00:37:28.106000,Red Bull Racing,VER,1,False
0 days 00:40:47.933000,33,0 days 00:01:33.466000,22,0 days 00:39:17.507000,,0 days 00:00:34.802000,0 days 00:00:23.688000,0 days 00:00:34.976000,0 days 00:39:49.269000,0 days 00:40:12.957000,0 days 00:40:47.933000,271.0,288.0,281.0,222.0,False,SOFT,1.0,True,2.0,0 days 00:39:14.467000,Red Bull Racing,VER,1,False
0 days 00:42:16.369000,33,0 days 00:01:28.436000,23,,,0 days 00:00:29.383000,0 days 00:00:23.595000,0 days 00:00:35.458000,0 days 00:41:17.316000,0 days 00:41:40.911000,0 days 00:42:16.369000,276.0,294.0,292.0,298.0,False,SOFT,2.0,True,2.0,0 days 00:40:47.933000,Red Bull Racing,VER,2,True
0 days 00:43:44.324000,33,0 days 00:01:27.955000,24,,,0 days 00:00:29.517000,0 days 00:00:23.411000,0 days 00:00:35.027000,0 days 00:42:45.886000,0 days 00:43:09.297000,0 days 00:43:44.324000,269.0,290.0,287.0,,False,SOFT,3.0,True,2.0,0 days 00:42:16.369000,Red Bull Racing,VER,2,True
0 days 00:45:20.748000,33,0 days 00:01:36.424000,25,,,0 days 00:00:29.502000,0 days 00:00:23.782000,0 days 00:00:43.140000,0 days 00:44:13.826000,0 days 00:44:37.608000,0 days 00:45:20.748000,272.0,287.0,189.0,293.0,False,SOFT,4.0,True,2.0,0 days 00:43:44.324000,Red Bull Racing,VER,26,False
0 days 00:47:21.969000,33,0 days 00:02:01.221000,26,,,0 days 00:00:39.251000,0 days 00:00:34.787000,0 days 00:00:47.183000,0 days 00:45:59.999000,0 days 00:46:34.786000,0 days 00:47:21.969000,177.0,262.0,205.0,156.0,False,SOFT,5.0,True,2.0,0 days 00:45:20.748000,Red Bull Racing,VER,6,False
0 days 00:49:27.755000,33,0 days 00:02:05.786000,27,,,0 days 00:00:42.501000,0 days 00:00:33.679000,0 days 00:00:49.606000,0 days 00:48:04.470000,0 days 00:48:38.149000,0 days 00:49:27.755000,208.0,257.0,198.0,213.0,False,SOFT,6.0,True,2.0,0 days 00:47:21.969000,Red Bull Racing,VER,64,False
0 days 00:51:31.022000,33,0 days 00:02:03.267000,28,,,0 days 00:00:40.877000,0 days 00:00:33.312000,0 days 00:00:49.078000,0 days 00:50:08.632000,0 days 00:50:41.944000,0 days 00:51:31.022000,182.0,194.0,243.0,223.0,False,SOFT,7.0,True,2.0,0 days 00:49:27.755000,Red Bull Racing,VER,4,False
0 days 00:53:19.543000,33,0 days 00:01:48.521000,29,,,0 days 00:00:35.917000,0 days 00:00:27.552000,0 days 00:00:45.052000,0 days 00:52:06.939000,0 days 00:52:34.491000,0 days 00:53:19.543000,210.0,281.0,258.0,254.0,False,SOFT,8.0,True,2.0,0 days 00:51:31.022000,Red Bull Racing,VER,4,False
0 days 00:55:18.071000,33,0 days 00:01:58.528000,30,,,0 days 00:00:31.817000,0 days 00:00:31.633000,0 days 00:00:55.078000,0 days 00:53:51.360000,0 days 00:54:22.993000,0 days 00:55:18.071000,262.0,153.0,221.0,217.0,False,SOFT,9.0,True,2.0,0 days 00:53:19.543000,Red Bull Racing,VER,4,False
0 days 00:57:32.467000,33,0 days 00:02:14.396000,31,,,0 days 00:00:45.914000,0 days 00:00:35.378000,0 days 00:00:53.104000,0 days 00:56:03.985000,0 days 00:56:39.363000,0 days 00:57:32.467000,131.0,220.0,285.0,216.0,False,SOFT,10.0,True,2.0,0 days 00:55:18.071000,Red Bull Racing,VER,4,False
0 days 00:59:02.733000,33,0 days 00:01:30.266000,32,,,0 days 00:00:30.865000,0 days 00:00:23.873000,0 days 00:00:35.528000,0 days 00:58:03.332000,0 days 00:58:27.205000,0 days 00:59:02.733000,270.0,293.0,288.0,294.0,False,SOFT,11.0,True,2.0,0 days 00:57:32.467000,Red Bull Racing,VER,1,False
0 days 01:00:31.673000,33,0 days 00:01:28.940000,33,,,0 days 00:00:30.042000,0 days 00:00:23.566000,0 days 00:00:35.332000,0 days 00:59:32.775000,0 days 00:59:56.341000,0 days 01:00:31.673000,271.0,294.0,289.0,289.0,False,SOFT,12.0,True,2.0,0 days 00:59:02.733000,Red Bull Racing,VER,1,True
0 days 01:02:00.894000,33,0 days 00:01:29.221000,34,,,0 days 00:00:30.063000,0 days 00:00:23.801000,0 days 00:00:35.357000,0 days 01:01:01.736000,0 days 01:01:25.537000,0 days 01:02:00.894000,269.0,290.0,297.0,295.0,False,SOFT,13.0,True,2.0,0 days 01:00:31.673000,Red Bull Racing,VER,1,True
0 days 01:03:29.458000,33,0 days 00:01:28.564000,35,,,0 days 00:00:30.023000,0 days 00:00:23.594000,0 days 00:00:34.947000,0 days 01:02:30.917000,0 days 01:02:54.511000,0 days 01:03:29.458000,264.0,287.0,298.0,302.0,False,SOFT,14.0,True,2.0,0 days 01:02:00.894000,Red Bull Racing,VER,1,True
0 days 01:04:57.773000,33,0 days 00:01:28.315000,36,,,0 days 00:00:29.797000,0 days 00:00:23.661000,0 days 00:00:34.857000,0 days 01:03:59.255000,0 days 01:04:22.916000,0 days 01:04:57.773000,269.0,293.0,298.0,310.0,False,SOFT,15.0,True,2.0,0 days 01:03:29.458000,Red Bull Racing,VER,1,True
0 days 01:06:26.533000,33,0 days 00:01:28.760000,37,,,0 days 00:00:29.863000,0 days 00:00:23.755000,0 days 00:00:35.142000,0 days 01:05:27.636000,0 days 01:05:51.391000,0 days 01:06:26.533000,,288.0,295.0,307.0,False,SOFT,16.0,True,2.0,0 days 01:04:57.773000,Red Bull Racing,VER,1,True
0 days 01:07:54.743000,33,0 days 00:01:28.210000,38,,,0 days 00:00:29.735000,0 days 00:00:23.546000,0 days 00:00:34.929000,0 days 01:06:56.268000,0 days 01:07:19.814000,0 days 01:07:54.743000,,287.0,297.0,297.0,False,SOFT,17.0,True,2.0,0 days 01:06:26.533000,Red Bull Racing,VER,1,True
0 days 01:09:23.031000,33,0 days 00:01:28.288000,39,,,0 days 00:00:29.861000,0 days 00:00:23.517000,0 days 00:00:34.910000,0 days 01:08:24.604000,0 days 01:08:48.121000,0 days 01:09:23.031000,271.0,292.0,295.0,307.0,False,SOFT,18.0,True,2.0,0 days 01:07:54.743000,Red Bull Racing,VER,1,True
0 days 01:10:51.275000,33,0 days 00:01:28.244000,40,,,0 days 00:00:29.895000,0 days 00:00:23.531000,0 days 00:00:34.818000,0 days 01:09:52.926000,0 days 01:10:16.457000,0 days 01:10:51.275000,276.0,291.0,295.0,291.0,False,SOFT,19.0,True,2.0,0 days 01:09:23.031000,Red Bull Racing,VER,1,True
0 days 01:12:19.323000,33,0 days 00:01:28.048000,41,,,0 days 00:00:29.610000,0 days 00:00:23.547000,0 days 00:00:34.891000,0 days 01:11:20.885000,0 days 01:11:44.432000,0 days 01:12:19.323000,278.0,293.0,295.0,298.0,False,SOFT,20.0,True,2.0,0 days 01:10:51.275000,Red Bull Racing,VER,1,True
0 days 01:13:47.338000,33,0 days 00:01:28.015000,42,,,0 days 00:00:29.498000,0 days 00:00:23.561000,0 days 00:00:34.956000,0 days 01:12:48.821000,0 days 01:13:12.382000,0 days 01:13:47.338000,276.0,293.0,294.0,303.0,False,SOFT,21.0,True,2.0,0 days 01:12:19.323000,Red Bull Racing,VER,1,True
0 days 01:15:15.367000,33,0 days 00:01:28.029000,43,,,0 days 00:00:29.774000,0 days 00:00:23.477000,0 days 00:00:34.778000,0 days 01:14:17.112000,0 days 01:14:40.589000,0 days 01:15:15.367000,278.0,295.0,295.0,292.0,False,SOFT,22.0,True,2.0,0 days 01:13:47.338000,Red Bull Racing,VER,1,True
0 days 01:16:43.347000,33,0 days 00:01:27.980000,44,,,0 days 00:00:29.608000,0 days 00:00:23.567000,0 days 00:00:34.805000,0 days 01:15:44.975000,0 days 01:16:08.542000,0 days 01:16:43.347000,277.0,296.0,296.0,302.0,False,SOFT,23.0,True,2.0,0 days 01:15:15.367000,Red Bull Racing,VER,1,True
0 days 01:18:11.471000,33,0 days 00:01:28.124000,45,,,0 days 00:00:29.713000,0 days 00:00:23.532000,0 days 00:00:34.879000,0 days 01:17:13.060000,0 days 01:17:36.592000,0 days 01:18:11.471000,273.0,296.0,299.0,298.0,False,SOFT,24.0,True,2.0,0 days 01:16:43.347000,Red Bull Racing,VER,1,True
0 days 01:19:39.953000,33,0 days 00:01:28.482000,46,,,0 days 00:00:29.540000,0 days 00:00:23.791000,0 days 00:00:35.151000,0 days 01:18:41.011000,0 days 01:19:04.802000,0 days 01:19:39.953000,,295.0,296.0,311.0,False,SOFT,25.0,True,2.0,0 days 01:18:11.471000,Red Bull Racing,VER,1,True
0 days 01:21:07.959000,33,0 days 00:01:28.006000,47,,,0 days 00:00:29.451000,0 days 00:00:23.477000,0 days 00:00:35.078000,0 days 01:20:09.404000,0 days 01:20:32.881000,0 days 01:21:07.959000,275.0,295.0,296.0,294.0,False,SOFT,26.0,True,2.0,0 days 01:19:39.953000,Red Bull Racing,VER,1,True
0 days 01:22:36.311000,33,0 days 00:01:28.352000,48,,,0 days 00:00:29.553000,0 days 00:00:23.774000,0 days 00:00:35.025000,0 days 01:21:37.512000,0 days 01:22:01.286000,0 days 01:22:36.311000,269.0,290.0,297.0,298.0,False,SOFT,27.0,True,2.0,0 days 01:21:07.959000,Red Bull Racing,VER,1,True
0 days 01:24:04.356000,33,0 days 00:01:28.045000,49,,,0 days 00:00:29.417000,0 days 00:00:23.618000,0 days 00:00:35.010000,0 days 01:23:05.728000,0 days 01:23:29.346000,0 days 01:24:04.356000,272.0,292.0,297.0,301.0,False,SOFT,28.0,True,2.0,0 days 01:22:36.311000,Red Bull Racing,VER,1,True
