Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate
0 days 00:21:56.136000,35,0 days 00:01:39.236000,8,,,0 days 00:00:31.425000,0 days 00:00:43.191000,0 days 00:00:24.620000,0 days 00:20:48.325000,0 days 00:21:31.516000,0 days 00:21:56.136000,,249.0,278.0,295.0,False,SOFT,7.0,True,1.0,0 days 00:20:16.900000,Williams,SIR,1,True
0 days 00:23:35.052000,35,0 days 00:01:38.916000,9,,,0 days 00:00:31.369000,0 days 00:00:43.037000,0 days 00:00:24.510000,0 days 00:22:27.505000,0 days 00:23:10.542000,0 days 00:23:35.052000,231.0,249.0,279.0,297.0,False,SOFT,8.0,True,1.0,0 days 00:21:56.136000,Williams,SIR,1,True
0 days 00:25:13.734000,35,0 days 00:01:38.682000,10,,,0 days 00:00:31.324000,0 days 00:00:42.942000,0 days 00:00:24.416000,0 days 00:24:06.376000,0 days 00:24:49.318000,0 days 00:25:13.734000,235.0,248.0,276.0,294.0,False,SOFT,9.0,True,1.0,0 days 00:23:35.052000,Williams,SIR,2,True
0 days 00:26:51.807000,35,0 days 00:01:38.073000,11,,,0 days 00:00:31.207000,0 days 00:00:42.590000,0 days 00:00:24.276000,0 days 00:25:44.941000,0 days 00:26:27.531000,0 days 00:26:51.807000,233.0,250.0,277.0,296.0,False,SOFT,10.0,True,1.0,0 days 00:25:13.734000,Williams,SIR,1,True
0 days 00:28:29.768000,35,0 days 00:01:37.953000,12,,,0 days 00:00:31.213000,0 days 00:00:42.573000,,0 days 00:29:43.569000,0 days 00:29:43.569000,,,,,297.0,False,SOFT,11.0,True,1.0,0 days 00:26:51.807000,Williams,SIR,1,False
0 days 00:30:07.807000,35,0 days 00:01:38.039000,13,,,,,0 days 00:00:24.253000,,,0 days 00:30:08.009000,,,277.0,,False,SOFT,12.0,True,1.0,0 days 00:28:29.768000,Williams,SIR,1,False
0 days 00:31:46.322000,35,0 days 00:01:38.515000,14,,,0 days 00:00:31.375000,0 days 00:00:42.864000,0 days 00:00:24.276000,0 days 00:30:39.182000,0 days 00:31:22.046000,0 days 00:31:46.322000,234.0,250.0,277.0,291.0,False,SOFT,13.0,True,1.0,0 days 00:30:07.807000,Williams,SIR,1,True
0 days 00:33:25.329000,35,0 days 00:01:39.007000,15,,,0 days 00:00:31.354000,0 days 00:00:43.303000,0 days 00:00:24.350000,0 days 00:32:17.676000,0 days 00:33:00.979000,0 days 00:33:25.329000,,250.0,277.0,295.0,False,SOFT,14.0,True,1.0,0 days 00:31:46.322000,Williams,SIR,1,True
0 days 00:35:05.372000,35,0 days 00:01:40.043000,16,,,0 days 00:00:31.760000,0 days 00:00:43.430000,0 days 00:00:24.853000,0 days 00:33:57.089000,0 days 00:34:40.519000,0 days 00:35:05.372000,235.0,246.0,286.0,298.0,False,SOFT,15.0,True,1.0,0 days 00:33:25.329000,Williams,SIR,1,True
0 days 00:36:44.788000,35,0 days 00:01:39.416000,17,,,0 days 00:00:31.821000,0 days 00:00:43.258000,0 days 00:00:24.337000,0 days 00:35:37.193000,0 days 00:36:20.451000,0 days 00:36:44.788000,236.0,250.0,279.0,313.0,False,SOFT,16.0,True,1.0,0 days 00:35:05.372000,Williams,SIR,1,True
0 days 00:38:23.470000,35,0 days 00:01:38.682000,18,,,0 days 00:00:31.217000,0 days 00:00:43.089000,0 days 00:00:24.376000,0 days 00:37:16.005000,0 days 00:37:59.094000,0 days 00:38:23.470000,235.0,250.0,277.0,297.0,False,SOFT,17.0,True,1.0,0 days 00:36:44.788000,Williams,SIR,1,True
0 days 00:40:02.041000,35,0 days 00:01:38.571000,19,,,0 days 00:00:31.419000,0 days 00:00:42.867000,0 days 00:00:24.285000,0 days 00:38:54.889000,0 days 00:39:37.756000,0 days 00:40:02.041000,237.0,248.0,277.0,299.0,False,SOFT,18.0,True,1.0,0 days 00:38:23.470000,Williams,SIR,1,True
0 days 00:41:43.021000,35,0 days 00:01:40.980000,20,,,0 days 00:00:32.075000,0 days 00:00:44.382000,0 days 00:00:24.523000,0 days 00:40:34.116000,0 days 00:41:18.498000,0 days 00:41:43.021000,,244.0,285.0,,False,SOFT,19.0,True,1.0,0 days 00:40:02.041000,Williams,SIR,1,True
0 days 00:43:24.234000,35,0 days 00:01:41.213000,21,,,0 days 00:00:31.938000,0 days 00:00:44.824000,0 days 00:00:24.451000,0 days 00:42:14.959000,0 days 00:42:59.783000,0 days 00:43:24.234000,229.0,246.0,280.0,308.0,False,SOFT,20.0,True,1.0,0 days 00:41:43.021000,Williams,SIR,1,True
0 days 00:45:07.711000,35,0 days 00:01:43.477000,22,,0 days 00:45:05.946000,0 days 00:00:32.297000,0 days 00:00:43.789000,0 days 00:00:27.391000,0 days 00:43:56.531000,0 days 00:44:40.320000,0 days 00:45:07.711000,235.0,245.0,,292.0,False,SOFT,21.0,True,1.0,0 days 00:43:24.234000,Williams,SIR,1,False
0 days 00:47:05.537000,35,0 days 00:01:57.826000,23,0 days 00:45:30.621000,,0 days 00:00:52.389000,0 days 00:00:41.663000,0 days 00:00:23.774000,0 days 00:46:00.100000,0 days 00:46:41.763000,0 days 00:47:05.537000,236.0,253.0,278.0,215.0,False,MEDIUM,1.0,True,2.0,0 days 00:45:07.711000,Williams,SIR,1,False
0 days 00:48:41.394000,35,0 days 00:01:35.857000,24,,,0 days 00:00:30.576000,0 days 00:00:41.615000,0 days 00:00:23.666000,0 days 00:47:36.113000,0 days 00:48:17.728000,0 days 00:48:41.394000,237.0,252.0,277.0,297.0,False,MEDIUM,2.0,True,2.0,0 days 00:47:05.537000,Williams,SIR,1,True
0 days 00:50:17.844000,35,0 days 00:01:36.450000,25,,,0 days 00:00:30.796000,0 days 00:00:41.908000,0 days 00:00:23.746000,0 days 00:49:12.190000,0 days 00:49:54.098000,0 days 00:50:17.844000,,255.0,278.0,298.0,False,MEDIUM,3.0,True,2.0,0 days 00:48:41.394000,Williams,SIR,1,True
0 days 00:51:54.615000,35,0 days 00:01:36.771000,26,,,0 days 00:00:30.856000,0 days 00:00:42.006000,0 days 00:00:23.909000,0 days 00:50:48.700000,0 days 00:51:30.706000,0 days 00:51:54.615000,238.0,252.0,278.0,291.0,False,MEDIUM,4.0,True,2.0,0 days 00:50:17.844000,Williams,SIR,2,True
0 days 00:53:31.515000,35,0 days 00:01:36.900000,27,,,0 days 00:00:30.902000,0 days 00:00:42.198000,0 days 00:00:23.800000,0 days 00:52:25.517000,0 days 00:53:07.715000,0 days 00:53:31.515000,,254.0,279.0,297.0,False,MEDIUM,5.0,True,2.0,0 days 00:51:54.615000,Williams,SIR,1,True
0 days 00:55:08.320000,35,0 days 00:01:36.805000,28,,,0 days 00:00:30.851000,0 days 00:00:42.112000,0 days 00:00:23.842000,0 days 00:54:02.366000,0 days 00:54:44.478000,0 days 00:55:08.320000,239.0,253.0,280.0,292.0,False,MEDIUM,6.0,True,2.0,0 days 00:53:31.515000,Williams,SIR,1,True
0 days 00:56:47.088000,35,0 days 00:01:38.768000,29,,,0 days 00:00:31.031000,0 days 00:00:42.601000,0 days 00:00:25.136000,0 days 00:55:39.351000,0 days 00:56:21.952000,0 days 00:56:47.088000,238.0,257.0,289.0,304.0,False,MEDIUM,7.0,True,2.0,0 days 00:55:08.320000,Williams,SIR,1,True
0 days 00:58:24.812000,35,0 days 00:01:37.724000,30,,,0 days 00:00:31.098000,0 days 00:00:42.500000,0 days 00:00:24.126000,0 days 00:57:18.186000,0 days 00:58:00.686000,0 days 00:58:24.812000,236.0,255.0,280.0,,False,MEDIUM,8.0,True,2.0,0 days 00:56:47.088000,Williams,SIR,1,True
0 days 01:00:04.982000,35,0 days 00:01:40.170000,31,,,0 days 00:00:32.170000,0 days 00:00:43.940000,0 days 00:00:24.060000,0 days 00:58:56.982000,0 days 00:59:40.922000,0 days 01:00:04.982000,241.0,251.0,281.0,296.0,False,MEDIUM,9.0,True,2.0,0 days 00:58:24.812000,Williams,SIR,1,True
0 days 01:01:42.224000,35,0 days 00:01:37.242000,32,,,0 days 00:00:31.012000,0 days 00:00:42.366000,0 days 00:00:23.864000,0 days 01:00:35.994000,0 days 01:01:18.360000,0 days 01:01:42.224000,235.0,253.0,280.0,294.0,False,MEDIUM,10.0,True,2.0,0 days 01:00:04.982000,Williams,SIR,1,True
0 days 01:03:19.260000,35,0 days 00:01:37.036000,33,,,0 days 00:00:30.963000,0 days 00:00:42.277000,0 days 00:00:23.796000,0 days 01:02:13.187000,0 days 01:02:55.464000,0 days 01:03:19.260000,237.0,254.0,279.0,299.0,False,MEDIUM,11.0,True,2.0,0 days 01:01:42.224000,Williams,SIR,1,True
0 days 01:04:56.188000,35,0 days 00:01:36.928000,34,,,0 days 00:00:31.031000,0 days 00:00:42.131000,0 days 00:00:23.766000,0 days 01:03:50.291000,0 days 01:04:32.422000,0 days 01:04:56.188000,,254.0,281.0,297.0,False,MEDIUM,12.0,True,2.0,0 days 01:03:19.260000,Williams,SIR,1,True
0 days 01:06:32.782000,35,0 days 00:01:36.594000,35,,,0 days 00:00:30.840000,0 days 00:00:41.953000,0 days 00:00:23.801000,0 days 01:05:27.028000,0 days 01:06:08.981000,0 days 01:06:32.782000,239.0,255.0,279.0,294.0,False,MEDIUM,13.0,True,2.0,0 days 01:04:56.188000,Williams,SIR,1,True
0 days 01:08:11.066000,35,0 days 00:01:38.284000,36,,,0 days 00:00:30.848000,0 days 00:00:42.126000,0 days 00:00:25.310000,0 days 01:07:03.630000,0 days 01:07:45.756000,0 days 01:08:11.066000,238.0,253.0,290.0,293.0,False,MEDIUM,14.0,True,2.0,0 days 01:06:32.782000,Williams,SIR,1,True
0 days 01:09:48.179000,35,0 days 00:01:37.113000,37,,,0 days 00:00:31.040000,0 days 00:00:42.252000,0 days 00:00:23.821000,0 days 01:08:42.106000,0 days 01:09:24.358000,0 days 01:09:48.179000,237.0,253.0,281.0,315.0,False,MEDIUM,15.0,True,2.0,0 days 01:08:11.066000,Williams,SIR,1,True
0 days 01:11:24.997000,35,0 days 00:01:36.818000,38,,,0 days 00:00:30.840000,0 days 00:00:42.116000,0 days 00:00:23.862000,0 days 01:10:19.019000,0 days 01:11:01.135000,0 days 01:11:24.997000,239.0,255.0,279.0,292.0,False,MEDIUM,16.0,True,2.0,0 days 01:09:48.179000,Williams,SIR,1,True
0 days 01:13:01.755000,35,0 days 00:01:36.758000,39,,,0 days 00:00:30.867000,0 days 00:00:42.101000,0 days 00:00:23.790000,0 days 01:11:55.864000,0 days 01:12:37.965000,0 days 01:13:01.755000,238.0,253.0,279.0,299.0,False,MEDIUM,17.0,True,2.0,0 days 01:11:24.997000,Williams,SIR,2,True
0 days 01:14:41.239000,35,0 days 00:01:39.484000,40,,0 days 01:14:39.533000,0 days 00:00:30.744000,0 days 00:00:42.150000,0 days 00:00:26.590000,0 days 01:13:32.499000,0 days 01:14:14.649000,0 days 01:14:41.239000,240.0,254.0,,297.0,False,MEDIUM,18.0,True,2.0,0 days 01:13:01.755000,Williams,SIR,1,False
0 days 01:16:38.190000,35,0 days 00:01:56.951000,41,0 days 01:15:05.164000,,0 days 00:00:52.817000,0 days 00:00:40.825000,0 days 00:00:23.309000,0 days 01:15:34.056000,0 days 01:16:14.881000,0 days 01:16:38.190000,243.0,258.0,279.0,215.0,False,SUPERSOFT,1.0,True,3.0,0 days 01:14:41.239000,Williams,SIR,1,False
0 days 01:18:12.753000,35,0 days 00:01:34.563000,42,,,0 days 00:00:30.270000,0 days 00:00:40.929000,0 days 00:00:23.364000,0 days 01:17:08.460000,0 days 01:17:49.389000,0 days 01:18:12.753000,238.0,255.0,279.0,291.0,True,SUPERSOFT,2.0,True,3.0,0 days 01:16:38.190000,Williams,SIR,1,True
0 days 01:19:47.399000,35,0 days 00:01:34.646000,43,,,0 days 00:00:30.263000,0 days 00:00:41.009000,0 days 00:00:23.374000,0 days 01:18:43.016000,0 days 01:19:24.025000,0 days 01:19:47.399000,240.0,257.0,280.0,292.0,False,SUPERSOFT,3.0,True,3.0,0 days 01:18:12.753000,Williams,SIR,1,True
0 days 01:21:22.404000,35,0 days 00:01:35.005000,44,,,0 days 00:00:30.339000,0 days 00:00:41.215000,0 days 00:00:23.451000,0 days 01:20:17.738000,0 days 01:20:58.953000,0 days 01:21:22.404000,239.0,257.0,280.0,291.0,False,SUPERSOFT,4.0,True,3.0,0 days 01:19:47.399000,Williams,SIR,1,True
0 days 01:22:57.385000,35,0 days 00:01:34.981000,45,,,0 days 00:00:30.403000,0 days 00:00:41.203000,0 days 00:00:23.375000,0 days 01:21:52.807000,0 days 01:22:34.010000,0 days 01:22:57.385000,240.0,257.0,279.0,293.0,False,SUPERSOFT,5.0,True,3.0,0 days 01:21:22.404000,Williams,SIR,1,True
0 days 01:24:32.741000,35,0 days 00:01:35.356000,46,,,0 days 00:00:30.647000,0 days 00:00:41.211000,0 days 00:00:23.498000,0 days 01:23:28.032000,0 days 01:24:09.243000,0 days 01:24:32.741000,,258.0,280.0,297.0,False,SUPERSOFT,6.0,True,3.0,0 days 01:22:57.385000,Williams,SIR,1,True
0 days 01:26:08.138000,35,0 days 00:01:35.397000,47,,,0 days 00:00:30.640000,0 days 00:00:41.253000,0 days 00:00:23.504000,0 days 01:25:03.381000,0 days 01:25:44.634000,0 days 01:26:08.138000,,260.0,281.0,289.0,False,SUPERSOFT,7.0,True,3.0,0 days 01:24:32.741000,Williams,SIR,1,True
0 days 01:27:43.519000,35,0 days 00:01:35.381000,48,,,0 days 00:00:30.535000,0 days 00:00:41.354000,0 days 00:00:23.492000,0 days 01:26:38.673000,0 days 01:27:20.027000,0 days 01:27:43.519000,238.0,257.0,281.0,298.0,False,SUPERSOFT,8.0,True,3.0,0 days 01:26:08.138000,Williams,SIR,1,True
0 days 01:29:19.155000,35,0 days 00:01:35.636000,49,,,0 days 00:00:30.632000,0 days 00:00:41.479000,0 days 00:00:23.525000,0 days 01:28:14.151000,0 days 01:28:55.630000,0 days 01:29:19.155000,242.0,261.0,282.0,300.0,False,SUPERSOFT,9.0,True,3.0,0 days 01:27:43.519000,Williams,SIR,1,True
0 days 01:30:54.829000,35,0 days 00:01:35.674000,50,,,0 days 00:00:30.546000,0 days 00:00:41.540000,0 days 00:00:23.588000,0 days 01:29:49.701000,0 days 01:30:31.241000,0 days 01:30:54.829000,,265.0,284.0,303.0,False,SUPERSOFT,10.0,True,3.0,0 days 01:29:19.155000,Williams,SIR,1,True
0 days 01:32:31.103000,35,0 days 00:01:36.274000,51,,,0 days 00:00:30.555000,0 days 00:00:42.044000,0 days 00:00:23.675000,0 days 01:31:25.384000,0 days 01:32:07.428000,0 days 01:32:31.103000,241.0,258.0,284.0,298.0,False,SUPERSOFT,11.0,True,3.0,0 days 01:30:54.829000,Williams,SIR,1,True
0 days 01:34:07.789000,35,0 days 00:01:36.686000,52,,,0 days 00:00:30.745000,0 days 00:00:41.897000,0 days 00:00:24.044000,0 days 01:33:01.848000,0 days 01:33:43.745000,0 days 01:34:07.789000,,259.0,288.0,306.0,False,SUPERSOFT,12.0,True,3.0,0 days 01:32:31.103000,Williams,SIR,1,True
0 days 01:35:44.168000,35,0 days 00:01:36.379000,53,,,0 days 00:00:30.666000,0 days 00:00:41.945000,0 days 00:00:23.768000,0 days 01:34:38.455000,0 days 01:35:20.400000,0 days 01:35:44.168000,240.0,258.0,292.0,311.0,False,SUPERSOFT,13.0,True,3.0,0 days 01:34:07.789000,Williams,SIR,1,True
0 days 01:37:22.314000,35,0 days 00:01:38.146000,54,,,0 days 00:00:31.703000,0 days 00:00:42.615000,0 days 00:00:23.828000,0 days 01:36:15.871000,0 days 01:36:58.486000,0 days 01:37:22.314000,241.0,258.0,291.0,321.0,False,SUPERSOFT,14.0,True,3.0,0 days 01:35:44.168000,Williams,SIR,1,True
0 days 01:38:59.994000,35,0 days 00:01:37.680000,55,,,0 days 00:00:31.534000,0 days 00:00:42.467000,0 days 00:00:23.679000,0 days 01:37:53.848000,0 days 01:38:36.315000,0 days 01:38:59.994000,235.0,259.0,284.0,305.0,False,SUPERSOFT,15.0,True,3.0,0 days 01:37:22.314000,Williams,SIR,1,True
0 days 01:40:36.814000,35,0 days 00:01:36.820000,56,,,0 days 00:00:30.770000,0 days 00:00:42.051000,0 days 00:00:23.999000,0 days 01:39:30.764000,0 days 01:40:12.815000,0 days 01:40:36.814000,240.0,256.0,280.0,296.0,False,SUPERSOFT,16.0,True,3.0,0 days 01:38:59.994000,Williams,SIR,1,True
0 days 00:09:26.170000,11,,1,0 days 00:00:09.059000,,,0 days 00:00:43.740000,0 days 00:00:24.083000,,0 days 00:09:02.125000,0 days 00:09:26.325000,226.0,244.0,282.0,251.0,False,,,,,0 days 00:07:36.924000,Force India,PER,2,False
0 days 00:11:20.921000,11,0 days 00:01:54.751000,2,,,0 days 00:00:30.999000,0 days 00:00:43.643000,0 days 00:00:40.109000,0 days 00:09:57.169000,0 days 00:10:40.812000,0 days 00:11:20.921000,238.0,244.0,161.0,314.0,False,SOFT,1.0,True,1.0,0 days 00:09:26.170000,Force India,PER,26,False
0 days 00:13:28.399000,11,0 days 00:02:07.478000,3,,,0 days 00:00:40.470000,0 days 00:00:52.480000,0 days 00:00:34.528000,0 days 00:12:01.391000,0 days 00:12:53.871000,0 days 00:13:28.399000,216.0,220.0,242.0,163.0,False,SOFT,2.0,True,1.0,0 days 00:11:20.921000,Force India,PER,6,False
0 days 00:15:19.318000,11,0 days 00:01:50.919000,4,,,0 days 00:00:38.236000,0 days 00:00:48.545000,0 days 00:00:24.138000,0 days 00:14:06.635000,0 days 00:14:55.180000,0 days 00:15:19.318000,192.0,249.0,291.0,167.0,False,SOFT,3.0,True,1.0,0 days 00:13:28.399000,Force India,PER,67,False
0 days 00:16:56.950000,11,0 days 00:01:37.632000,5,,,0 days 00:00:30.643000,0 days 00:00:42.536000,0 days 00:00:24.453000,0 days 00:15:49.961000,0 days 00:16:32.497000,0 days 00:16:56.950000,240.0,254.0,286.0,332.0,False,SOFT,4.0,True,1.0,0 days 00:15:19.318000,Force India,PER,2,True
0 days 00:18:36.609000,11,0 days 00:01:39.659000,6,,,0 days 00:00:31.260000,0 days 00:00:43.380000,0 days 00:00:25.019000,0 days 00:17:28.210000,0 days 00:18:11.590000,0 days 00:18:36.609000,228.0,244.0,295.0,319.0,False,SOFT,5.0,True,1.0,0 days 00:16:56.950000,Force India,PER,2,True
0 days 00:20:13.676000,11,0 days 00:01:37.067000,7,,,0 days 00:00:30.584000,0 days 00:00:42.375000,0 days 00:00:24.108000,0 days 00:19:07.193000,0 days 00:19:49.568000,0 days 00:20:13.676000,234.0,251.0,284.0,316.0,False,SOFT,6.0,True,1.0,0 days 00:18:36.609000,Force India,PER,1,True
0 days 00:21:51.017000,11,0 days 00:01:37.341000,8,,,0 days 00:00:30.807000,0 days 00:00:42.401000,0 days 00:00:24.133000,0 days 00:20:44.483000,0 days 00:21:26.884000,0 days 00:21:51.017000,236.0,253.0,291.0,314.0,False,SOFT,7.0,True,1.0,0 days 00:20:13.676000,Force India,PER,1,True
0 days 00:23:32.259000,11,0 days 00:01:41.242000,9,,0 days 00:23:30.511000,0 days 00:00:30.907000,0 days 00:00:43.131000,0 days 00:00:27.204000,0 days 00:22:21.924000,0 days 00:23:05.055000,0 days 00:23:32.259000,237.0,245.0,,325.0,False,SOFT,8.0,True,1.0,0 days 00:21:51.017000,Force India,PER,1,False
0 days 00:25:28.195000,11,0 days 00:01:55.936000,10,0 days 00:23:55.474000,,0 days 00:00:51.202000,0 days 00:00:41.130000,0 days 00:00:23.604000,0 days 00:24:23.461000,0 days 00:25:04.591000,0 days 00:25:28.195000,238.0,254.0,280.0,222.0,False,MEDIUM,1.0,True,2.0,0 days 00:23:32.259000,Force India,PER,2,False
0 days 00:27:04.027000,11,0 days 00:01:35.832000,11,,,0 days 00:00:30.387000,0 days 00:00:41.662000,0 days 00:00:23.783000,0 days 00:25:58.582000,0 days 00:26:40.244000,0 days 00:27:04.027000,233.0,253.0,279.0,306.0,False,MEDIUM,2.0,True,2.0,0 days 00:25:28.195000,Force India,PER,1,True
0 days 00:28:40.183000,11,0 days 00:01:36.156000,12,,,0 days 00:00:31.535000,,,0 days 00:29:44.359000,,,235.0,,,303.0,False,MEDIUM,3.0,True,2.0,0 days 00:27:04.027000,Force India,PER,1,False
0 days 00:30:18.278000,11,0 days 00:01:38.095000,13,,,,0 days 00:00:42.533000,0 days 00:00:24.027000,,0 days 00:29:54.577000,0 days 00:30:18.380000,,252.0,282.0,,False,MEDIUM,4.0,True,2.0,0 days 00:28:40.183000,Force India,PER,1,False
0 days 00:31:55.604000,11,0 days 00:01:37.326000,14,,,0 days 00:00:30.852000,0 days 00:00:42.449000,0 days 00:00:24.025000,0 days 00:30:49.130000,0 days 00:31:31.579000,0 days 00:31:55.604000,237.0,255.0,282.0,298.0,False,MEDIUM,5.0,True,2.0,0 days 00:30:18.278000,Force India,PER,1,True
0 days 00:33:32.942000,11,0 days 00:01:37.338000,15,,,0 days 00:00:30.898000,0 days 00:00:42.377000,0 days 00:00:24.063000,0 days 00:32:26.502000,0 days 00:33:08.879000,0 days 00:33:32.942000,238.0,250.0,281.0,311.0,False,MEDIUM,6.0,True,2.0,0 days 00:31:55.604000,Force India,PER,1,True
0 days 00:35:10.462000,11,0 days 00:01:37.520000,16,,,0 days 00:00:31.010000,0 days 00:00:42.515000,0 days 00:00:23.995000,0 days 00:34:03.952000,0 days 00:34:46.467000,0 days 00:35:10.462000,237.0,253.0,282.0,309.0,False,MEDIUM,7.0,True,2.0,0 days 00:33:32.942000,Force India,PER,1,True
0 days 00:36:48.577000,11,0 days 00:01:38.115000,17,,,0 days 00:00:31.203000,0 days 00:00:42.822000,0 days 00:00:24.090000,0 days 00:35:41.665000,0 days 00:36:24.487000,0 days 00:36:48.577000,235.0,252.0,284.0,312.0,False,MEDIUM,8.0,True,2.0,0 days 00:35:10.462000,Force India,PER,1,True
0 days 00:38:26.574000,11,0 days 00:01:37.997000,18,,,0 days 00:00:31.022000,0 days 00:00:42.769000,0 days 00:00:24.206000,0 days 00:37:19.599000,0 days 00:38:02.368000,0 days 00:38:26.574000,237.0,250.0,292.0,311.0,False,MEDIUM,9.0,True,2.0,0 days 00:36:48.577000,Force India,PER,1,True
0 days 00:40:05.379000,11,0 days 00:01:38.805000,19,,,0 days 00:00:30.885000,0 days 00:00:43.531000,0 days 00:00:24.389000,0 days 00:38:57.459000,0 days 00:39:40.990000,0 days 00:40:05.379000,238.0,247.0,292.0,317.0,False,MEDIUM,10.0,True,2.0,0 days 00:38:26.574000,Force India,PER,1,True
0 days 00:41:43.498000,11,0 days 00:01:38.119000,20,,,0 days 00:00:30.997000,0 days 00:00:42.858000,0 days 00:00:24.264000,0 days 00:40:36.376000,0 days 00:41:19.234000,0 days 00:41:43.498000,235.0,249.0,294.0,328.0,False,MEDIUM,11.0,True,2.0,0 days 00:40:05.379000,Force India,PER,1,True
0 days 00:43:20.713000,11,0 days 00:01:37.215000,21,,,0 days 00:00:30.899000,0 days 00:00:42.310000,0 days 00:00:24.006000,0 days 00:42:14.397000,0 days 00:42:56.707000,0 days 00:43:20.713000,236.0,253.0,281.0,332.0,False,MEDIUM,12.0,True,2.0,0 days 00:41:43.498000,Force India,PER,1,True
0 days 00:44:58.007000,11,0 days 00:01:37.294000,22,,,0 days 00:00:30.836000,0 days 00:00:42.455000,0 days 00:00:24.003000,0 days 00:43:51.549000,0 days 00:44:34.004000,0 days 00:44:58.007000,237.0,253.0,281.0,309.0,False,MEDIUM,13.0,True,2.0,0 days 00:43:20.713000,Force India,PER,1,True
0 days 00:46:35.318000,11,0 days 00:01:37.311000,23,,,0 days 00:00:30.906000,0 days 00:00:42.401000,0 days 00:00:24.004000,0 days 00:45:28.913000,0 days 00:46:11.314000,0 days 00:46:35.318000,238.0,255.0,282.0,,False,MEDIUM,14.0,True,2.0,0 days 00:44:58.007000,Force India,PER,1,True
0 days 00:48:12.803000,11,0 days 00:01:37.485000,24,,,0 days 00:00:30.881000,0 days 00:00:42.514000,0 days 00:00:24.090000,0 days 00:47:06.199000,0 days 00:47:48.713000,0 days 00:48:12.803000,237.0,255.0,281.0,,False,MEDIUM,15.0,True,2.0,0 days 00:46:35.318000,Force India,PER,1,True
0 days 00:49:50.369000,11,0 days 00:01:37.566000,25,,,0 days 00:00:30.969000,0 days 00:00:42.482000,0 days 00:00:24.115000,0 days 00:48:43.772000,0 days 00:49:26.254000,0 days 00:49:50.369000,238.0,255.0,281.0,307.0,False,MEDIUM,16.0,True,2.0,0 days 00:48:12.803000,Force India,PER,1,True
0 days 00:51:28.940000,11,0 days 00:01:38.571000,26,,,0 days 00:00:31.663000,0 days 00:00:42.745000,0 days 00:00:24.163000,0 days 00:50:22.032000,0 days 00:51:04.777000,0 days 00:51:28.940000,241.0,252.0,282.0,308.0,False,MEDIUM,17.0,True,2.0,0 days 00:49:50.369000,Force India,PER,2,True
0 days 00:53:06.867000,11,0 days 00:01:37.927000,27,,,0 days 00:00:31.113000,0 days 00:00:42.667000,0 days 00:00:24.147000,0 days 00:52:00.053000,0 days 00:52:42.720000,0 days 00:53:06.867000,235.0,253.0,281.0,304.0,False,MEDIUM,18.0,True,2.0,0 days 00:51:28.940000,Force India,PER,2,True
0 days 00:54:45.436000,11,0 days 00:01:38.569000,28,,,0 days 00:00:31.139000,0 days 00:00:43.257000,0 days 00:00:24.173000,0 days 00:53:38.006000,0 days 00:54:21.263000,0 days 00:54:45.436000,238.0,253.0,282.0,307.0,False,MEDIUM,19.0,True,2.0,0 days 00:53:06.867000,Force India,PER,1,True
0 days 00:56:24.092000,11,0 days 00:01:38.656000,29,,,0 days 00:00:31.474000,0 days 00:00:43.074000,0 days 00:00:24.108000,0 days 00:55:16.910000,0 days 00:55:59.984000,0 days 00:56:24.092000,240.0,254.0,282.0,309.0,False,MEDIUM,20.0,True,2.0,0 days 00:54:45.436000,Force India,PER,1,True
0 days 00:58:01.832000,11,0 days 00:01:37.740000,30,,,0 days 00:00:30.957000,0 days 00:00:42.536000,0 days 00:00:24.247000,0 days 00:56:55.049000,0 days 00:57:37.585000,0 days 00:58:01.832000,236.0,250.0,281.0,304.0,False,MEDIUM,21.0,True,2.0,0 days 00:56:24.092000,Force India,PER,1,True
0 days 00:59:39.645000,11,0 days 00:01:37.813000,31,,,0 days 00:00:31.042000,0 days 00:00:42.652000,0 days 00:00:24.119000,0 days 00:58:32.874000,0 days 00:59:15.526000,0 days 00:59:39.645000,238.0,252.0,281.0,297.0,False,MEDIUM,22.0,True,2.0,0 days 00:58:01.832000,Force India,PER,1,True
0 days 01:01:20.008000,11,0 days 00:01:40.363000,32,,0 days 01:01:18.388000,0 days 00:00:30.959000,0 days 00:00:42.593000,0 days 00:00:26.811000,0 days 01:00:10.604000,0 days 01:00:53.197000,0 days 01:01:20.008000,236.0,251.0,,306.0,False,MEDIUM,23.0,True,2.0,0 days 00:59:39.645000,Force India,PER,1,False
0 days 01:03:15.405000,11,0 days 00:01:55.397000,33,0 days 01:01:43.033000,,0 days 00:00:50.959000,0 days 00:00:41.157000,0 days 00:00:23.281000,0 days 01:02:10.967000,0 days 01:02:52.124000,0 days 01:03:15.405000,242.0,258.0,283.0,225.0,False,SUPERSOFT,1.0,True,3.0,0 days 01:01:20.008000,Force India,PER,1,False
